loss,data_loss,physics_loss
0.005868449341505766,2.0881067030131817e-05,0.005847568158060312
0.00669661583378911,8.628239811514504e-06,0.006687987595796585
0.00463539594784379,1.1819945939350873e-05,0.004623576067388058
0.0057330685667693615,2.4598562958999537e-05,0.00570847000926733
0.007050391752272844,1.7343505760436528e-06,0.00704865762963891
0.008971724659204483,3.507612564135343e-05,0.00893664825707674
0.00893358327448368,1.2082382454536855e-05,0.008921501226723194
0.014894583262503147,1.3717119145439938e-05,0.014880865812301636
0.008480421267449856,1.712193261482753e-05,0.00846329890191555
0.006966964807361364,2.0077968656551093e-05,0.006946886889636517
0.007814123295247555,7.400218237307854e-06,0.00780672300606966
0.0069113727658987045,1.1981615898548625e-05,0.006899391300976276
0.007136108353734016,2.296753882546909e-05,0.007113141007721424
0.006214326247572899,5.3488402045331895e-06,0.006208977196365595
0.0046766214072704315,3.946407105104299e-06,0.004672674927860498
0.0035874866880476475,3.5342452520126244e-06,0.0035839525517076254
0.0037095807492733,1.4535995433107018e-05,0.0036950446665287018
0.00899524800479412,1.3159662557882257e-05,0.008982088416814804
0.013004355132579803,1.2323260307312012e-05,0.012992031872272491
0.0059955609031021595,6.576216037501581e-06,0.0059889848344028
0.0049379244446754456,3.7480554055946413e-06,0.0049341763369739056
0.007776767015457153,9.016957847052254e-06,0.007767749950289726
0.006837914697825909,4.3477732106111944e-05,0.00679443683475256
0.011840111576020718,1.187298221339006e-05,0.011828238144516945
0.009169998578727245,7.772783646942116e-06,0.009162225760519505
0.01521927397698164,1.5222603906295262e-05,0.01520405150949955
0.007871929556131363,7.042694960546214e-06,0.00786488689482212
0.00642636651173234,1.6377838619519025e-05,0.006409988738596439
0.005301503464579582,1.8472899682819843e-05,0.005283030681312084
0.008002038113772869,1.2212562069180422e-05,0.007989825680851936
0.00896130409091711,9.677152775111608e-06,0.008951626718044281
